alt_text,brand,image_path,image_url,is_base64,link,price,title
Tênis Asics Revelation Esportivo Corrida Original Envio Full,ASICS,images\Tênis-Asics-Revelation-Esportivo-Corrida-Original-_890a3cee.webp,https://http2.mlstatic.com/D_Q_NP_2X_656087-MLB83081442134_032025-E-tnis-asics-revelation-esportivo-corrida-original-envio-full.webp,False,,"R$99,90",Tênis Asics Revelation Esportivo Corrida Original Envio Full
Tênis Masculino Esportivo Corrida Premium Conforto Leve,,images\Tênis-Masculino-Esportivo-Corrida-Premium-Conforto_24c5a254.webp,https://http2.mlstatic.com/D_Q_NP_2X_751341-MLB83014115625_032025-E-tnis-masculino-esportivo-corrida-premium-conforto-leve.webp,False,,"R$78,93",Tênis Masculino Esportivo Corrida Premium Conforto Leve
Tênis Masculino Esportivo Sola De Eva Muito Macio E Leve 545,SCHIARELI,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$78,90",Tênis Masculino Esportivo Sola De Eva Muito Macio E Leve 545
Tênis Esportivo Masculino Skech Lite Pro Skechers,SKECHERS,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$198,86",Tênis Esportivo Masculino Skech Lite Pro Skechers
Tênis Olympikus Neblina Unissex,OLYMPIKUS,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$209,99",Tênis Olympikus Neblina Unissex
Kit 3 Pares De Tênis Wave Creation 20 Academia Masculino Pro,WAVE,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$229,89",Kit 3 Pares De Tênis Wave Creation 20 Academia Masculino Pro
Tênis Masculino Olymp Olimp Space Caminhada Barato Promoção,STREET WALKER,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$84,52",Tênis Masculino Olymp Olimp Space Caminhada Barato Promoção
Tênis Puma 33 A 43 Academia Corrida Treino Envio Rápido Nov,PUMA,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$99,99",Tênis Puma 33 A 43 Academia Corrida Treino Envio Rápido Nov
Tênis Puma 33 A 43 Academia Corrida Treino Macio Promoção,PUMA,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$99,99",Tênis Puma 33 A 43 Academia Corrida Treino Macio Promoção
Tênis Charged Slight 3 Under Armour Unissex Original,UNDER ARMOUR,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$293,29",Tênis Charged Slight 3 Under Armour Unissex Original
Tenis Masculino Oldsen Jaguar Casual Caminhada Barato Oferta,OLDSEN,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$59,90",Tenis Masculino Oldsen Jaguar Casual Caminhada Barato Oferta
Tênis De Corrida Olympikus Virtuose Masculino Original,OLYMPIKUS,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$237,99",Tênis De Corrida Olympikus Virtuose Masculino Original
Tênis Masculino Fila Recovery Urbano Caminhada Ultraleve,FILA,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$368,91",Tênis Masculino Fila Recovery Urbano Caminhada Ultraleve
Tênis Esportivo Masculino Super Macio E Confortável Box 200,BOX200,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$38,68",Tênis Esportivo Masculino Super Macio E Confortável Box 200
Tênis Masculino Para Academia E Corrida Super Macio E Leve,LORENZZO LOPEZ,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$44,90",Tênis Masculino Para Academia E Corrida Super Macio E Leve
Tênis Corrida Cademia Evoltenn,EVOLTENN,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$61,54",Tênis Corrida Cademia Evoltenn
Kit 2 Pares Tênis Masculino Para Academia Esportivo +relógio,,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$133,91",Kit 2 Pares Tênis Masculino Para Academia Esportivo +relógio
Tenis Olympikus Rua Masculino Esportivo Original,OLYMPIKUS,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$249,20",Tenis Olympikus Rua Masculino Esportivo Original
Tenis Olympikus Conex Masculino Casual Original,OLYMPIKUS,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$163,99",Tenis Olympikus Conex Masculino Casual Original
Tênis Sapatilha Masculina Aquática Ciclista Trilha Macia,BURCOLLI,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$51,86",Tênis Sapatilha Masculina Aquática Ciclista Trilha Macia
Tenis Feminino Esportivo Academia Caminhada Corrida Barato.,,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$94,38",Tenis Feminino Esportivo Academia Caminhada Corrida Barato.
Tênis Masculino Nuvem Esportivo Academia Leve Confortável,PS,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$75,05",Tênis Masculino Nuvem Esportivo Academia Leve Confortável
Kit Tenis Masculino De Led Infantil Sonic + Camisa + Chinelo,,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$82,51",Kit Tenis Masculino De Led Infantil Sonic + Camisa + Chinelo
Tênis 33 A 43 Original Corrida Treino Macio Leve Novo Barato,NEW BALANCE,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$99,99",Tênis 33 A 43 Original Corrida Treino Macio Leve Novo Barato
Tenis Bolha Plus 1 Tn Masculino Adulto Molas Treino Corrida,NLK,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$97,58",Tenis Bolha Plus 1 Tn Masculino Adulto Molas Treino Corrida
Tênis Masculino New Speed Treino Corrida Academia Promoção,NEW SPEED,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$177,95",Tênis Masculino New Speed Treino Corrida Academia Promoção
"Tênis Esportivo N9 Treino, Academia, Caminhada, Macio, Leve",,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$145,14","Tênis Esportivo N9 Treino, Academia, Caminhada, Macio, Leve"
Tênis New Balance 33 A 43 Novo Casual Caminhada Treino Macio,NEW BALANCE,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$99,99",Tênis New Balance 33 A 43 Novo Casual Caminhada Treino Macio
Tênis Prophecy 8 Wave Unissex Confortável Refletivo Oferta,MIZUNO,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$382,17",Tênis Prophecy 8 Wave Unissex Confortável Refletivo Oferta
Kit 2 Pares Tênis Wave Creation 20 Esportivo Masculino Promo,WAVE,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$149,90",Kit 2 Pares Tênis Wave Creation 20 Esportivo Masculino Promo
Tenis Esportivo Bolha Plus 1 Tn Essential 2 Barça Jogadores,NLK,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$106,18",Tenis Esportivo Bolha Plus 1 Tn Essential 2 Barça Jogadores
Tênis Mizuno Wave Nirvana 9 Esportivo Masculino Adulto,MIZUNO,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$170,18",Tênis Mizuno Wave Nirvana 9 Esportivo Masculino Adulto
Kit 3 Pares De Tênis Masculino Wave Creation 20 Academia Pro,WAVE,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$217,89",Kit 3 Pares De Tênis Masculino Wave Creation 20 Academia Pro
Tênis Masculino Asics Caminhada Confortável,ASICS,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$99,89",Tênis Masculino Asics Caminhada Confortável
Tênis Olympikus Neblina Unissex,OLYMPIKUS,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$259,99",Tênis Olympikus Neblina Unissex
Tenis Olymp Space Preto Para Caminhada E Academia - Promoção,OLIMP,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$79,90",Tenis Olymp Space Preto Para Caminhada E Academia - Promoção
Kit 2 Pares De Tênis Masculino Wave Creation 20 Academia Pro,WAVE,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$149,91",Kit 2 Pares De Tênis Masculino Wave Creation 20 Academia Pro
Kit 3 Pares Tênis Esportivo Wave Creation 20 Masculino Pro,WAVE,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$217,91",Kit 3 Pares Tênis Esportivo Wave Creation 20 Masculino Pro
Tênis Puma 33 A 43 Academia Corrida Treino Envio Rápido Nov,PUMA,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$99,99",Tênis Puma 33 A 43 Academia Corrida Treino Envio Rápido Nov
Mizuno Wave Vitality 4 Masculino Adultos,MIZUNO,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$229,99",Mizuno Wave Vitality 4 Masculino Adultos
Tênis New 9060 Premium Conforto Tendencia Blogueira Esporte,,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,R$435,Tênis New 9060 Premium Conforto Tendencia Blogueira Esporte
Tênis Scool Knu Acolchoado Cadarço Grosso Feminino Masculino,,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$87,88",Tênis Scool Knu Acolchoado Cadarço Grosso Feminino Masculino
Tênis Mizuno Nirvana 9 Leve Confortável Caminhada Academia ,MIZUNO,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$166,33",Tênis Mizuno Nirvana 9 Leve Confortável Caminhada Academia 
Tênis Asics Academia Corrida Leve E Confortável,ASICS,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$89,70",Tênis Asics Academia Corrida Leve E Confortável
Tênis 4 Molas Masculino Pro Shock Corrida Treino Oferta,PONTIAC,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$173,60",Tênis 4 Molas Masculino Pro Shock Corrida Treino Oferta
Tênis Masculino Wave Creation 20 Para Academia Promoção,WAVE,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$97,58",Tênis Masculino Wave Creation 20 Para Academia Promoção
Tênis Mizuno Nirvana 9 Esportivo 34 Ao 43 Ar Masculino,MIZUNO,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$159,49",Tênis Mizuno Nirvana 9 Esportivo 34 Ao 43 Ar Masculino
Tênis Mizuno Enigma Preto,MIZUNO,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$399,80",Tênis Mizuno Enigma Preto
Tênis New Balance 33 A 43 Corrida Casual Caminhada Treino,NEW BALANCE,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$99,99",Tênis New Balance 33 A 43 Corrida Casual Caminhada Treino
Tênis Masculino Fila Trend 3.0,FILA,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$311,99",Tênis Masculino Fila Trend 3.0
Tênis Masculino Bolha Tn 95 Plus 3 Conforto Envio Hj Promo,NLK,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$111,78",Tênis Masculino Bolha Tn 95 Plus 3 Conforto Envio Hj Promo
Tênis Olympikus Pride 4,OLYMPIKUS,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$399,99",Tênis Olympikus Pride 4
Tênis Puma 33 A 43 Academia Corrida Treino Macio Promoção,PUMA,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$99,99",Tênis Puma 33 A 43 Academia Corrida Treino Macio Promoção
Tênis Para Academia Corrida Trabalhar Caminhada Crossfit,,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$89,32",Tênis Para Academia Corrida Trabalhar Caminhada Crossfit
Sapato Casual Feminino E Masculino Sneaker...,,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",True,,"R$62,93",Sapato Casual Feminino E Masculino Sneaker...
